BookID,UserID,score
0345339738,162616,0.6711560552140243
0743452860,162616,0.6599120175960899
0060925841,162616,0.6040404496926218
0380705117,266765,2.773500981126146
0393315606,266765,2.6666666666666665
0452282152,266765,2.4961508830135313
0465071333,266765,2.4961508830135313
0312978383,266765,2.4961508830135313
0375706062,266765,2.4961508830135313
1885211279,266765,2.333333333333333
0312089015,266765,2.2188007849009166
0345389239,266765,2.2188007849009166
034543479X,266765,2.1213203435596424
0140266909,268245,4.47213595499958
0887307396,268245,4.024922359499621
0345377702,268245,3.5777087639996634
0812694333,268245,3.5777087639996634
0394726251,268245,3.1304951684997055
0553277472,268245,2.2932956883137563
014028088X,268245,2.23606797749979
0679735739,268245,2.23606797749979
0441790348,268245,1.85555516418209
0345339703,268245,1.573154007249737
0689825943,45463,5.65685424949238
0064400026,45463,4.5
0689832834,45463,3.5
0606189947,45463,1.372487132993442
0385729340,45463,1.372487132993442
0590484672,45463,1.2199885626608373
0590457217,45463,1.2199885626608373
0441005489,45463,1.2199885626608373
0446672211,45463,1.1785113019775793
0440219078,45463,1.0674899923282326
1400034779,201986,2.9282894581933165
0312204264,201986,2.8489080592549563
0060936509,201986,2.8460498941515415
0393315606,201986,2.8460498941515415
1583225382,201986,2.82842712474619
0451186923,201986,2.5298221281347035
0452283973,201986,2.5298221281347035
1888363479,201986,2.474873734152916
1893956385,201986,2.474873734152916
0312305060,201986,2.2941573387056176
1563896699,247021,1.9822867769105175
0452282152,247021,1.6621440293955452
055321313X,247021,1.5400902368771128
009180194X,247021,1.3483997249264843
0091842050,247021,1.3483997249264843
0385722206,247021,1.346976241547171
9727722458,247021,1.323535590383417
0316666343,247021,1.3126765245186693
0312274920,247021,1.3063343710981348
059035342X,247021,1.2993090450050901
0061067199,179700,4.659710385892476
0061067156,179700,4.659710385892476
0380756250,179700,3.1304951684997055
0451458540,179700,3.0
0451454561,179700,3.0
0886778581,179700,3.0
0064473554,179700,2.1105794120443453
0553269828,179700,2.1105794120443453
0812524268,179700,2.041241452319315
0330332775,179700,2.041241452319315
0156927942,205555,2.82842712474619
1570752818,205555,2.474873734152916
0806512709,205555,2.474873734152916
0850314399,205555,2.1213203435596424
0684836491,205555,2.1213203435596424
0828319510,205555,1.7677669529663687
0965145859,205555,0.0
0590303562,205555,0.0
0345340124,205555,0.0
8821544982,205555,0.0
0965145859,28292,0.0
0590303562,28292,0.0
0345340124,28292,0.0
8821544982,28292,0.0
055317231X,28292,0.0
2841110664,28292,0.0
0807234974,28292,0.0
0679744355,28292,0.0
0550100156,28292,0.0
0884961109,28292,0.0
0965145859,190,0.0
0590303562,190,0.0
0345340124,190,0.0
8821544982,190,0.0
055317231X,190,0.0
2841110664,190,0.0
0807234974,190,0.0
0679744355,190,0.0
0550100156,190,0.0
0884961109,190,0.0
0375502238,190510,0.6916183712346156
0425150445,190510,0.6788730155971516
0804106304,190510,0.6252460400746184
089480829X,190510,0.5671378133433695
0786884592,190510,0.5671378133433695
014200023X,190510,0.4709763970500173
0394745027,190510,0.45931521217462534
0399149368,190510,0.45931521217462534
0374410240,190510,0.45931521217462534
0743227441,190510,0.45931521217462534
0965145859,247699,0.0
0590303562,247699,0.0
0345340124,247699,0.0
8821544982,247699,0.0
055317231X,247699,0.0
2841110664,247699,0.0
0807234974,247699,0.0
0679744355,247699,0.0
0550100156,247699,0.0
0884961109,247699,0.0
0345419081,18009,1.6012815380508714
189395630X,18009,1.4411533842457842
1552790207,18009,1.281025230440697
0451191153,18009,1.281025230440697
0060950668,18009,1.099524999206747
0451203771,18009,0.9773555548504418
0060393920,18009,0.9607689228305227
0375700293,18009,0.9607689228305227
0684842696,18009,0.8006407690254357
0553527517,18009,0.8006407690254357
0965145859,172911,0.0
0590303562,172911,0.0
0345340124,172911,0.0
8821544982,172911,0.0
055317231X,172911,0.0
2841110664,172911,0.0
0807234974,172911,0.0
0679744355,172911,0.0
0550100156,172911,0.0
0884961109,172911,0.0
0965145859,237281,0.0
0590303562,237281,0.0
0345340124,237281,0.0
8821544982,237281,0.0
055317231X,237281,0.0
2841110664,237281,0.0
0807234974,237281,0.0
0679744355,237281,0.0
0550100156,237281,0.0
0884961109,237281,0.0
0345424646,18753,4.068099287484056
0345422589,18753,3.9548715840695965
1857023986,18753,3.2659863237109046
034530988X,18753,3.1622776601683795
0061000043,18753,2.8577380332470415
0020446500,18753,2.5298221281347035
0684191482,18753,1.8708286933869709
1565843444,18753,1.8708286933869709
3423204206,18753,1.4230249470757708
9023675010,18753,1.1067971810589328
0553279300,127981,1.063495372445285
8440694539,127981,0.8164965809277261
8483004712,127981,0.8164965809277261
8439705956,127981,0.8164965809277261
8467202394,127981,0.7144345083117604
B0000A2U93,127981,0.7144345083117604
8401490022,127981,0.5960596556510832
8401330661,127981,0.5103103630798288
8401490014,127981,0.5103103630798288
8401499259,127981,0.5103103630798288
3763247108,239773,0.7205766921228921
0385504209,239773,0.7205766921228921
3548224938,239773,0.6405126152203485
0552146145,239773,0.6405126152203485
3896672282,239773,0.6405126152203485
0385607369,239773,0.6405126152203485
3453161033,239773,0.6405126152203485
3453866797,239773,0.6405126152203485
3453863712,239773,0.6405126152203485
3810507229,239773,0.6405126152203485
0140181849,259476,4.0
0670865419,259476,4.0
0553568159,259476,2.5298221281347035
0374524912,259476,2.333333333333333
0064407667,259476,2.333333333333333
0316777730,259476,2.333333333333333
0812510488,259476,2.2135943621178655
0892962275,259476,2.0
0440214173,259476,1.8973665961010275
0875427324,259476,1.6666666666666665
0898152844,52422,1.8073922282301278
0060084405,52422,1.5491933384829666
0553057758,52422,1.5491933384829666
0965145859,52422,0.0
0590303562,52422,0.0
0345340124,52422,0.0
8821544982,52422,0.0
055317231X,52422,0.0
2841110664,52422,0.0
0807234974,52422,0.0
0060987103,37053,2.5980762113533165
0375708278,37053,2.3094010767585034
0785813268,37053,2.3094010767585034
0679781587,37053,2.138089935299395
0060502258,37053,2.138089935299395
0752837826,37053,2.0207259421636903
0743457358,37053,1.7650452162436565
0441003435,37053,1.7434941838964175
0312955006,37053,1.5689290811054724
1559027843,37053,1.5689290811054724
0965145859,204031,0.0
0590303562,204031,0.0
0345340124,204031,0.0
8821544982,204031,0.0
055317231X,204031,0.0
2841110664,204031,0.0
0807234974,204031,0.0
0679744355,204031,0.0
0550100156,204031,0.0
0884961109,204031,0.0
0441006027,160470,2.4961508830135313
0345339738,160470,2.4961508830135313
0863040438,160470,2.2188007849009166
0449212602,160470,1.941450686788302
0671673688,160470,1.6641005886756874
044990542X,160470,1.2598815766974238
042510107X,160470,1.2598815766974238
0671528904,160470,1.1338934190276815
0425143325,160470,1.1338934190276815
055329024X,160470,1.1338934190276815
9057950340,29332,1.7888543819998317
1892065444,29332,1.414213562373095
9022530450,29332,1.414213562373095
9076410222,29332,1.2727922061357855
9001555926,29332,0.9899494936611666
0449204324,29332,0.8338953187481937
0671510053,29332,0.8044069275172143
0345273303,29332,0.6316664418548654
0671679449,29332,0.6316664418548654
0380570009,29332,0.6316664418548654
0345339681,17756,3.333333333333333
0517595753,17756,2.8866373391986966
0451521943,17756,2.8460498941515415
1578660807,17756,2.8460498941515415
0517055880,17756,2.8460498941515415
0451158237,17756,2.8460498941515415
0060096195,17756,2.6666666666666665
0312263120,17756,2.6666666666666665
0553212249,17756,2.5298221281347035
0679430946,17756,2.5298221281347035
0375700757,149145,3.333333333333333
0060975547,149145,3.333333333333333
0684859475,149145,2.333333333333333
0679755624,149145,2.333333333333333
2856163254,149145,2.121320343559643
2714436366,149145,1.885618083164127
224656221X,149145,1.885618083164127
0684874350,149145,1.3245323570650438
0863273009,149145,1.3245323570650438
0060914068,149145,1.3245323570650438
0965145859,199086,0.0
0590303562,199086,0.0
0345340124,199086,0.0
8821544982,199086,0.0
055317231X,199086,0.0
2841110664,199086,0.0
0807234974,199086,0.0
0679744355,199086,0.0
0550100156,199086,0.0
0884961109,199086,0.0
0965145859,29370,0.0
0590303562,29370,0.0
0345340124,29370,0.0
8821544982,29370,0.0
055317231X,29370,0.0
2841110664,29370,0.0
0807234974,29370,0.0
0679744355,29370,0.0
0550100156,29370,0.0
0884961109,29370,0.0
0140265988,267995,1.2990381056766582
0712666966,267995,1.1547005383792517
0452281725,267995,1.1547005383792517
0140106693,267995,1.0103629710818451
0425175111,267995,1.0103629710818451
042518045X,267995,1.0103629710818451
0425167801,267995,0.7216878364870323
1857027000,267995,0.4559607525875532
CN102273,267995,0.4559607525875532
0439305292,267995,0.4559607525875532
0965145859,210223,0.0
0590303562,210223,0.0
0345340124,210223,0.0
8821544982,210223,0.0
055317231X,210223,0.0
2841110664,210223,0.0
0807234974,210223,0.0
0679744355,210223,0.0
0550100156,210223,0.0
0884961109,210223,0.0
0965145859,200430,0.0
0590303562,200430,0.0
0345340124,200430,0.0
8821544982,200430,0.0
055317231X,200430,0.0
2841110664,200430,0.0
0807234974,200430,0.0
0679744355,200430,0.0
0550100156,200430,0.0
0884961109,200430,0.0
0965145859,196812,0.0
0590303562,196812,0.0
0345340124,196812,0.0
8821544982,196812,0.0
055317231X,196812,0.0
2841110664,196812,0.0
0807234974,196812,0.0
0679744355,196812,0.0
0550100156,196812,0.0
0884961109,196812,0.0
0965145859,79113,0.0
0590303562,79113,0.0
0345340124,79113,0.0
8821544982,79113,0.0
055317231X,79113,0.0
2841110664,79113,0.0
0807234974,79113,0.0
0679744355,79113,0.0
0550100156,79113,0.0
0884961109,79113,0.0
0380784157,229032,4.5
0064402967,229032,4.0
1559029838,229032,3.5
0671876015,229032,2.8460498941515415
0345337662,229032,2.8460498941515415
0671730177,229032,2.8460498941515415
3471772510,229032,2.6832815729997477
0345314255,229032,2.55
0345334310,229032,2.5298221281347035
0440498058,229032,2.5
0932379796,180957,1.5171348989784337
1564144119,180957,1.5171348989784337
0446532231,180957,1.5171348989784337
014023604X,180957,1.3654214090805903
0330267388,180957,1.3654214090805903
0749399767,180957,1.3654214090805903
0932379451,180957,1.3654214090805903
0064402010,180957,1.213707919182747
0192752111,180957,1.213707919182747
0749391448,180957,1.213707919182747
0965145859,105486,0.0
0590303562,105486,0.0
0345340124,105486,0.0
8821544982,105486,0.0
055317231X,105486,0.0
2841110664,105486,0.0
0807234974,105486,0.0
0679744355,105486,0.0
0550100156,105486,0.0
0884961109,105486,0.0
0425158640,274207,1.2247448713915892
0965145859,274207,0.0
0590303562,274207,0.0
0345340124,274207,0.0
8821544982,274207,0.0
055317231X,274207,0.0
2841110664,274207,0.0
0807234974,274207,0.0
0679744355,274207,0.0
0550100156,274207,0.0
0441068804,48421,2.1081851067789197
0375804013,48421,2.1081851067789197
0140340343,48421,1.8973665961010275
069401236X,48421,1.8973665961010275
0553274295,48421,1.8973665961010275
0440940001,48421,1.6865480854231356
0440498058,48421,1.6865480854231356
0451523415,48421,1.6865480854231356
0345347633,48421,1.6865480854231356
0671021184,48421,1.649915822768611
0451186923,145560,2.138089935299395
1551660717,145560,1.8708286933869709
044021145X,145560,1.365829775211843
0446605239,145560,1.2060113295832982
042518045X,145560,1.0596961649651166
0553152289,145560,1.0540925533894598
0140374248,145560,1.0540925533894598
0786817070,145560,1.0540925533894598
059048348X,145560,1.0540925533894598
0440414806,145560,1.0540925533894598
0060008024,112566,8.049844718999243
0525946829,112566,7.602631123499284
1857979508,112566,4.0
0399142185,112566,4.0
0613271785,112566,3.333333333333333
0949873160,112566,3.2659863237109046
0671008978,112566,3.2659863237109046
0671027646,112566,3.2659863237109046
0330368818,112566,2.8577380332470415
0375703055,112566,2.6832815729997477
0965145859,253903,0.0
0590303562,253903,0.0
0345340124,253903,0.0
8821544982,253903,0.0
055317231X,253903,0.0
2841110664,253903,0.0
0807234974,253903,0.0
0679744355,253903,0.0
0550100156,253903,0.0
0884961109,253903,0.0
0671003755,241118,3.5
0965145859,241118,0.0
0590303562,241118,0.0
0345340124,241118,0.0
8821544982,241118,0.0
055317231X,241118,0.0
2841110664,241118,0.0
0807234974,241118,0.0
0679744355,241118,0.0
0550100156,241118,0.0
0684871262,70289,5.65685424949238
0060188731,70289,5.0
0375725849,70289,3.6742346141747677
0316284955,70289,3.5777087639996634
1562828029,70289,3.333333333333333
0786860472,70289,3.333333333333333
0812575857,70289,3.1622776601683795
076530418X,70289,3.1622776601683795
0445406518,70289,3.1304951684997055
0671027972,70289,3.1304951684997055
0965145859,208480,0.0
0590303562,208480,0.0
0345340124,208480,0.0
8821544982,208480,0.0
055317231X,208480,0.0
2841110664,208480,0.0
0807234974,208480,0.0
0679744355,208480,0.0
0550100156,208480,0.0
0884961109,208480,0.0
0965145859,21943,0.0
0590303562,21943,0.0
0345340124,21943,0.0
8821544982,21943,0.0
055317231X,21943,0.0
2841110664,21943,0.0
0807234974,21943,0.0
0679744355,21943,0.0
0550100156,21943,0.0
0884961109,21943,0.0
0965145859,188564,0.0
0590303562,188564,0.0
0345340124,188564,0.0
8821544982,188564,0.0
055317231X,188564,0.0
2841110664,188564,0.0
0807234974,188564,0.0
0679744355,188564,0.0
0550100156,188564,0.0
0884961109,188564,0.0
0316776963,26945,3.3716038382707554
0394410459,26945,3.1622776601683795
0812534832,26945,2.8577380332470415
0394576268,26945,2.8460498941515415
0840741162,26945,2.8460498941515415
0767901843,26945,2.5298221281347035
0679411607,26945,2.5298221281347035
0440221595,26945,2.0642037079636832
0553050672,26945,1.8973665961010275
0312421273,26945,1.7925709454633454
0965145859,80704,0.0
0590303562,80704,0.0
0345340124,80704,0.0
8821544982,80704,0.0
055317231X,80704,0.0
2841110664,80704,0.0
0807234974,80704,0.0
0679744355,80704,0.0
0550100156,80704,0.0
0884961109,80704,0.0
0965145859,252601,0.0
0590303562,252601,0.0
0345340124,252601,0.0
8821544982,252601,0.0
055317231X,252601,0.0
2841110664,252601,0.0
0807234974,252601,0.0
0679744355,252601,0.0
0550100156,252601,0.0
0884961109,252601,0.0
0965145859,187883,0.0
0590303562,187883,0.0
0345340124,187883,0.0
8821544982,187883,0.0
055317231X,187883,0.0
2841110664,187883,0.0
0807234974,187883,0.0
0679744355,187883,0.0
0550100156,187883,0.0
0884961109,187883,0.0
0965145859,218051,0.0
0590303562,218051,0.0
0345340124,218051,0.0
8821544982,218051,0.0
055317231X,218051,0.0
2841110664,218051,0.0
0807234974,218051,0.0
0679744355,218051,0.0
0550100156,218051,0.0
0884961109,218051,0.0
0965145859,250459,0.0
0590303562,250459,0.0
0345340124,250459,0.0
8821544982,250459,0.0
055317231X,250459,0.0
2841110664,250459,0.0
0807234974,250459,0.0
0679744355,250459,0.0
0550100156,250459,0.0
0884961109,250459,0.0
0965145859,29545,0.0
0590303562,29545,0.0
0345340124,29545,0.0
8821544982,29545,0.0
055317231X,29545,0.0
2841110664,29545,0.0
0807234974,29545,0.0
0679744355,29545,0.0
0550100156,29545,0.0
0884961109,29545,0.0
0965145859,110202,0.0
0590303562,110202,0.0
0345340124,110202,0.0
8821544982,110202,0.0
055317231X,110202,0.0
2841110664,110202,0.0
0807234974,110202,0.0
0679744355,110202,0.0
0550100156,110202,0.0
0884961109,110202,0.0
0590466186,17193,2.869677383437814
0060286881,17193,2.766014257857987
0590466194,17193,2.23606797749979
059048348X,17193,2.0124611797498106
0439221609,17193,1.8073922282301278
0590390538,17193,1.7888543819998317
006440174X,17193,1.690308509457033
0452283205,17193,1.5652475842498528
043912042X,17193,1.3522468075656264
0449912558,17193,1.3483997249264843
0965145859,100194,0.0
0590303562,100194,0.0
0345340124,100194,0.0
8821544982,100194,0.0
055317231X,100194,0.0
2841110664,100194,0.0
0807234974,100194,0.0
0679744355,100194,0.0
0550100156,100194,0.0
0884961109,100194,0.0
0670868361,130368,5.295590998671484
0684853515,130368,4.726063280949683
0670858692,130368,4.004596549935679
0345354923,130368,3.401680257083045
0452279178,130368,3.0151134457776365
0670839531,130368,3.0151134457776365
0670835382,130368,3.0151134457776365
0452262143,130368,3.0151134457776365
0385199570,130368,3.0151134457776365
0445086203,130368,2.6457513110645903
2266084372,87209,2.121320343559643
2020101653,87209,1.8371173070873839
2743603119,87209,1.8371173070873839
226612515X,87209,1.6431676725154982
274406081X,87209,1.4605934866804429
2253152080,87209,1.4605934866804429
2226032452,87209,1.4433756729740645
2070408450,87209,1.4288690166235207
2246567610,87209,1.4142135623730951
9722325337,87209,1.2780193008453875
0965145859,82608,0.0
0590303562,82608,0.0
0345340124,82608,0.0
8821544982,82608,0.0
055317231X,82608,0.0
2841110664,82608,0.0
0807234974,82608,0.0
0679744355,82608,0.0
0550100156,82608,0.0
0884961109,82608,0.0
084236594X,126248,0.07522199740629594
0843951192,126248,0.07522199740629594
0425188361,126248,0.07522199740629594
1594141983,126248,0.07522199740629594
0312314256,126248,0.07522199740629594
0786015578,126248,0.07522199740629594
0060747730,126248,0.07522199740629594
006059330X,126248,0.07522199740629594
0373712278,126248,0.07522199740629594
155166738X,126248,0.07522199740629594
0965145859,189749,0.0
0590303562,189749,0.0
0345340124,189749,0.0
8821544982,189749,0.0
055317231X,189749,0.0
2841110664,189749,0.0
0807234974,189749,0.0
0679744355,189749,0.0
0550100156,189749,0.0
0884961109,189749,0.0
0345313860,235921,4.08248290463863
0440234743,235921,3.0237157840738176
0373218958,235921,2.8577380332470415
0515130389,235921,2.6457513110645903
0446605484,235921,2.6457513110645903
050552144X,235921,2.4494897427831783
0451202317,235921,2.267786838055363
0380789892,235921,2.267786838055363
0671687948,235921,1.6666666666666665
0965145859,235921,0.0
1588513505,185332,6.363961030678928
0375719180,185332,5.65685424949238
0743411250,185332,4.949747468305832
0451146425,185332,3.5355339059327373
0965145859,185332,0.0
0590303562,185332,0.0
0345340124,185332,0.0
8821544982,185332,0.0
055317231X,185332,0.0
2841110664,185332,0.0
0965145859,166891,0.0
0590303562,166891,0.0
0345340124,166891,0.0
8821544982,166891,0.0
055317231X,166891,0.0
2841110664,166891,0.0
0807234974,166891,0.0
0679744355,166891,0.0
0550100156,166891,0.0
0884961109,166891,0.0
0395874424,142497,1.7320508075688774
042511774X,142497,1.7320508075688774
067188512X,142497,1.7320508075688774
0062515888,142497,1.539600717839002
0425167313,142497,1.539600717839002
0679746048,142497,1.539600717839002
0060916338,142497,1.539600717839002
0679776818,142497,1.539600717839002
0060975903,142497,1.3471506281091268
0440225299,142497,1.3471506281091268
0060976845,236416,2.4494897427831783
014006690X,236416,2.132007163556104
0375719180,236416,2.132007163556104
0786817070,236416,1.888150209617759
0439404371,236416,1.8651996590432725
0684874350,236416,1.7056057308448833
0156011840,236416,1.7056057308448833
0140278915,236416,1.7056057308448833
0679879269,236416,1.6222142113076254
0393310396,236416,1.6222142113076254
0451194888,269520,2.6726124191242437
0345435001,269520,2.6726124191242437
0312278586,269520,2.6726124191242437
0874400058,269520,2.4053511772118195
0060987529,269520,2.4053511772118195
1551668971,269520,0.8017837257372732
0965145859,269520,0.0
0590303562,269520,0.0
0345340124,269520,0.0
8821544982,269520,0.0
0965145859,232316,0.0
0590303562,232316,0.0
0345340124,232316,0.0
8821544982,232316,0.0
055317231X,232316,0.0
2841110664,232316,0.0
0807234974,232316,0.0
0679744355,232316,0.0
0550100156,232316,0.0
0884961109,232316,0.0
0285636464,250247,1.2010576535446085
0446519650,250247,1.1349396930538798
1584855177,250247,0.9743334128069879
1584855193,250247,0.9743334128069879
1584855215,250247,0.9743334128069879
0553271636,250247,0.9707232622086618
0340770457,250247,0.936585811581694
0553382179,250247,0.936585811581694
0743220978,250247,0.8429272304235246
000636988X,250247,0.8429272304235246
0345420748,253996,3.0151134457776365
0394731689,253996,2.1105794120443453
0446533270,253996,1.5075567228888183
0060392452,253996,0.9649822476320016
0030149010,253996,0.9089050322227972
0671556320,253996,0.7448452997421311
0345333926,253996,0.7233616903186288
0765341972,253996,0.6620847108818944
0836220889,253996,0.6315309515285432
0671720082,253996,0.61120725950022
0446607711,22338,1.9051586888313607
0965145859,22338,0.0
0590303562,22338,0.0
0345340124,22338,0.0
8821544982,22338,0.0
055317231X,22338,0.0
2841110664,22338,0.0
0807234974,22338,0.0
0679744355,22338,0.0
0550100156,22338,0.0
0965145859,116223,0.0
0590303562,116223,0.0
0345340124,116223,0.0
8821544982,116223,0.0
055317231X,116223,0.0
2841110664,116223,0.0
0807234974,116223,0.0
0679744355,116223,0.0
0550100156,116223,0.0
0884961109,116223,0.0
3423204206,237208,7.171947052827086
3423205202,237208,4.618802153517007
342312329X,237208,4.5
3423202327,237208,3.5777087639996634
3442452031,237208,3.5
3442720451,237208,2.5298221281347035
3442359155,237208,2.5298221281347035
3423202947,237208,2.23606797749979
3518369407,237208,2.132007163556104
3442431875,237208,1.9188064472004938
3404118960,36514,5.773502691896258
3453171691,36514,3.0237157840738176
344244392X,36514,3.0237157840738176
0446606294,36514,2.5
0753503921,36514,2.5
3442730503,36514,2.5
3596155037,36514,2.267786838055363
3426604361,36514,2.267786838055363
3596154464,36514,2.25
3518223348,36514,2.25
0965145859,40077,0.0
0590303562,40077,0.0
0345340124,40077,0.0
8821544982,40077,0.0
055317231X,40077,0.0
2841110664,40077,0.0
0807234974,40077,0.0
0679744355,40077,0.0
0550100156,40077,0.0
0884961109,40077,0.0
0965145859,144120,0.0
0590303562,144120,0.0
0345340124,144120,0.0
8821544982,144120,0.0
055317231X,144120,0.0
2841110664,144120,0.0
0807234974,144120,0.0
0679744355,144120,0.0
0550100156,144120,0.0
0884961109,144120,0.0
3548359698,239270,1.361571453604492
3548236065,239270,1.3373178911008587
3404143485,239270,1.3130643285972254
3257201834,239270,1.3130643285972254
3499263882,239270,1.3130643285972254
3257227477,239270,1.3130643285972254
3453210697,239270,1.3130643285972254
3492207006,239270,1.3130643285972254
3499226812,239270,1.3130643285972254
3502515263,239270,1.3130643285972254
0812565959,255390,4.5
0439136369,255390,4.08248290463863
0345339738,255390,3.1622776601683795
0060959037,255390,2.886751345948129
0743400526,255390,2.8460498941515415
0312263120,255390,2.5980762113533165
0316116556,255390,2.5298221281347035
0140328742,255390,2.5298221281347035
1562926489,255390,2.23606797749979
0440902290,255390,2.23606797749979
0060928336,91506,2.5819888974716108
0684853299,91506,2.5298221281347035
0399144927,91506,1.6
0140296298,91506,1.6
0020310501,91506,1.2403473458920846
067976402X,91506,1.2403473458920846
0312282990,91506,1.2403473458920846
0385259484,91506,1.1163126113028763
0684848155,91506,1.1163126113028763
0375411151,91506,1.0757057484009542
1841766100,32695,4.618802153517007
0752809407,32695,4.5
075284959X,32695,4.041451884327381
0553381512,32695,3.0237157840738176
0553581112,32695,3.0237157840738176
0425098400,32695,2.6457513110645903
0380730847,32695,2.6457513110645903
006017143X,32695,2.3237900077244498
034541389X,32695,2.267786838055363
0702225711,32695,2.065591117977289
067172262X,150892,1.4285714285714284
0140167188,150892,1.4285714285714284
0060977477,150892,1.2857142857142856
0425147622,150892,1.1428571428571428
0060920084,150892,1.1428571428571428
0140177396,150892,1.1428571428571428
0440777062,150892,1.1428571428571428
0449221180,150892,1.1428571428571428
038533303X,150892,1.1428571428571428
0446352764,150892,1.1428571428571428
0060928336,39646,3.4389558894636267
014029628X,39646,2.710003415709399
0440217563,39646,1.949309220764821
0142001740,39646,1.8326463647142175
0060915544,39646,1.778262726935622
0670894605,39646,1.7438484871279814
0452268060,39646,1.7269530874205299
0446601241,39646,1.724720196661814
0061097101,39646,1.7069699218371812
044023722X,39646,1.6672019672860072
0515122491,223624,5.65685424949238
0965145859,223624,0.0
0590303562,223624,0.0
0345340124,223624,0.0
8821544982,223624,0.0
055317231X,223624,0.0
2841110664,223624,0.0
0807234974,223624,0.0
0679744355,223624,0.0
0550100156,223624,0.0
0965145859,155873,0.0
0590303562,155873,0.0
0345340124,155873,0.0
8821544982,155873,0.0
055317231X,155873,0.0
2841110664,155873,0.0
0807234974,155873,0.0
0679744355,155873,0.0
0550100156,155873,0.0
0884961109,155873,0.0
8445073028,240907,4.08248290463863
